0,0,0.907798941071005,0.733567439827716,0,0,0,0,0,0,-0.049799,1
0,0,0.97457393538529,0.22999623088413,0,0,0,0,0,0,-0.447307,1
0,0,0.119863491132223,0.021871875699117,0,0,0,0,0,0,-0.728041,1
0,0,0.518969763416861,0.13898888969974,0,0,0,0,0,0,-0.514053,1
0,0,0.821974811688185,0.769507446909155,0,0,0,0,0,0,0.118535,1
0,0,0.637022798742926,0.969765180908154,0,0,0,0,0,0,0.138769,1
0,0,0.953910376899607,0.386794416028229,0,0,0,0,0,0,-0.540839,1
0,0,0.946926373226851,0.993427789797032,0,0,0,0,0,0,0.401375,1
0,0,0.966605245331986,0.32639346768068,0,0,0,0,0,0,0.62254,1
0,0,0.0673441884719516,0.137161036188198,0,0,0,0,0,0,0.198963,1
0,0,0.437534793660125,0.384753630015334,0,0,0,0,0,0,-1.027272,1
0.304889,0,0.320839942810518,0.562635832519233,0,0.358019,0,0,0,0,0.851599,1
1.451165,0,0.13405205840044,0.633835426779715,0,0.569864,0,0,0.358019,0,2.54651,1
0.098624,0,0.1345851502257,0.541606384905119,0,0.204148,0,0,0.927884,0,0.483099,1
-0.000149,0,0.805947660318698,0.314993424436676,0,0.002399,0,0,1.132032,0,-0.061976,1
0.038965,0,0.524764264394895,0.15932672340166,0,-0.053753,0,0,1.134431,0,-0.724892,1
0.126501,0,0.944256970581438,0.152616233605404,0,-0.045654,0,0,1.080678,0,-2.770893,1
0.003082,0,0.988340076638724,0.136950773617248,0,-0.023287,0,0,1.035024,0,-0.132356,1
0.006734,0,0.409894179847122,0.709803116359699,0,-0.008617,0,0,1.011737,0,-0.781404,1
0.001092,0,0.371187877142478,0.464864466073703,0,-0.002512,0,0,1.00312,0,-0.434782,1
-0.00018,0,0.226854092445029,0.113271183329894,0,-0.000608,0,0,1.000608,0,0.295481,1
0,0,0.446030958823852,0.700878852298407,0,0,0,0,1,0,0.74464,1
0,0,0.266221437567159,0.179986137481548,0,0,0,0,1,0,0.259341,1
0,0,0.459096393967459,0.803668080429507,0,0,0,0,1,0,0.126267,1
0,0,0.432905328118769,0.513956104801505,0,0,0,0,1,0,0.123675,1
0,0,0.259623434291208,0.548438361778913,0,0,0,0,1,0,0.682641,1
0,0.469808,0.133714508366169,0.207844759450221,0,0,0.358019,0,0.641981,0,1.312242,1
0,1.092734,0.419228418590875,0.78458887459606,0,0,0.927884,0,0.072116,0,1.177663,1
0,0.866675,0.506860511242541,0.526489632720483,0,0,1.132032,0,-0.132032,0,0.765592,1
0,0.435424,0.3243245550001,0.571023363557369,0,0,1.134431,0,-0.134431,0,0.383826,1
0,0.511992,0.684688800419701,0.42204075873948,0,0,1.080678,0,-0.080678,0,0.473769,1
0,2.460224,0.443093511026668,0.721156309917713,0,0,1.035024,0,-0.035024,0,2.376972,1
0,0.852413,0.435663079837528,0.0731383111712196,0,0,1.011737,0,-0.011737,0,0.842524,1
0,-0.626238,0.793023515561676,0.594861918268641,0,0,0.645101,0,-0.00312,0,-0.970759,1
0,-0.188827,0.815556369684112,0.861977364476974,0,0,0.072724,0,-0.000608,0,-2.596493,1
0,0.414885,0.752112653709533,0.44880106057929,0,0,-0.132032,0,0,0,-3.14231,1
0,0.251065,0.78925594132128,0.65257739045701,0,0,-0.134431,0,0,0,-1.86762,1
0,0.091681,0.501267453084442,0.303473118594698,0,0,-0.080678,0,0,0,-1.136384,1
0,0.018344,0.555181922697123,0.607439950952842,0,0,-0.035024,0,0,0,-0.523753,1
-0.068157,0.002234,0.630749738384446,0.278902309933453,0,0.358019,-0.011737,0,0,0,-0.190374,1
0.481589,-0.002637,0.0979891648463104,0.799562340196158,0,0.569864,-0.00312,0,0.358019,0,0.845094,1
0.150949,-0.000449,0.245676181936889,0.796169117931073,0,0.204148,-0.000608,0,0.927884,0,0.739408,1
0.001677,0,0.615725142289619,0.954086903392649,0,0.002399,0,0,1.132032,0,0.699217,1
-0.032486,0,0.304959957607017,0.444338165332343,0,-0.053753,0,0,1.134431,0,0.604366,1
-0.001839,0,0.766967602751279,0.456882812653057,0,-0.045654,0,0,1.080678,0,0.040283,1
-0.001614,0,0.267229092367089,0.599817138290485,0,-0.023287,0,0,1.035024,0,0.069292,1
-0.000956,0,0.0395063042516288,0.842621831470619,0,-0.008617,0,0,1.011737,0,0.110988,1
-5.1e-05,0,0.296561777532987,0.0312004529517733,0,-0.002512,0,0,1.00312,0,0.020257,1
-0.00044,0,0.556364975093691,0.187270141616205,0,-0.000608,0,0,1.000608,0,0.724915,1
0,0,0.969074471088058,0.943594399351999,0,0,0,0,1,0,0.784761,1
0,0,0.689124711134179,0.947922138757693,0,0,0,0,1,0,2.029494,1
0,0,0.717881398387593,0.452984391203147,0,0,0,0,1,0,1.201926,1
0,0,0.559029119569936,0.810832551157257,0,0,0,0,1,0,-0.876834,1
0,0,0.533354207803659,0.928879200710096,0,0,0,0,1,0,-1.275802,1
0,-0.274553,0.87572400256463,0.672717280988528,0,0,0.358019,0,0.641981,0,-0.766865,1
0,-1.670486,0.393098592724503,0.372332279639825,0,0,0.927884,0,0.072116,0,-1.800318,1
0,-0.074379,0.458066938000918,0.405695690981349,0,0,1.132032,0,-0.132032,0,-0.065704,1
0,-0.710089,0.208245204973289,0.438823921792014,0,0,1.134431,0,-0.134431,0,-0.625943,1
0,-0.122844,0.757273162983819,0.678649200703148,0,0,1.080678,0,-0.080678,0,-0.113673,1
0,1.080408,0.546692028178502,0.465070328743592,0,0,1.035024,0,-0.035024,0,1.043848,1
0,-1.079312,0.357388192967744,0.95326416812625,0,0,1.011737,0,-0.011737,0,-1.066791,1
0,-1.040772,0.700997789695237,0.354697982136033,0,0,0.645101,0,-0.00312,0,-1.613348,1
0,-0.015762,0.109222496688655,0.339020861851316,0,0,0.072724,0,-0.000608,0,-0.216743,1
0,-0.038389,0.00661076596420229,0.895860046717408,0,0,-0.132032,0,0,0,0.290758,1
0,-0.084224,0.597302079801353,0.545434258258452,0,0,-0.134431,0,0,0,0.626522,1
0,0.001696,0.65917606662187,0.74928371733147,0,0,-0.080678,0,0,0,-0.021021,1
0,-0.041757,0.580006430551879,0.124877199137868,0,0,-0.035024,0,0,0,1.192225,1
0.434855,-0.014256,0.909951610123007,0.453234818121504,0,0.358019,-0.011737,0,0,0,1.214612,1
0.605235,-0.003314,0.636006152111755,0.0747494384557664,0,0.569864,-0.00312,0,0.358019,0,1.062068,1
0.144913,-0.000431,0.525561251235387,0.663340613593339,0,0.204148,-0.000608,0,0.927884,0,0.709844,1
-0.001352,0,0.259623080110499,0.703651641928068,0,0.002399,0,0,1.132032,0,-0.563481,1
0.012143,0,0.0511708673569459,0.918950568308254,0,-0.053753,0,0,1.134431,0,-0.225911,1
0.048811,0,0.73195012915998,0.660071908400953,0,-0.045654,0,0,1.080678,0,-1.069153,1
0.022645,0,0.164291390918458,0.690104919281635,0,-0.023287,0,0,1.035024,0,-0.972426,1
-0.001251,0,0.280397005689543,0.853723609811573,0,-0.008617,0,0,1.011737,0,0.145228,1
-0.003144,0,0.25942744797746,0.467901722684299,0,-0.002512,0,0,1.00312,0,1.251608,1
8e-06,0,0.547095959676547,0.458478681919285,0,-0.000608,0,0,1.000608,0,-0.01271,1
0,0,0.541268467485969,0.80610418744917,0,0,0,0,1,0,-0.663032,1
0,0,0.788113184048992,0.824767236231277,0,0,0,0,1,0,-0.128884,1
0,0,0.869605555315031,0.190436103187897,0,0,0,0,1,0,-0.174978,1
0,0,0.787540530159212,0.025673208318273,0,0,0,0,1,0,-0.148284,1
0,0,0.969427855895745,0.0568149604955239,0,0,0,0,1,0,0.896536,1
0,0.443748,0.180468109688552,0.142935580292919,0,0,0.358019,0,0.641981,0,1.239454,1
0,1.359387,0.930598962817579,0.17141873755445,0,0,0.927884,0,0.072116,0,1.465041,1
0,1.719118,0.0451518760404848,0.625844781330649,0,0,1.132032,0,-0.132032,0,1.518613,1
0,0.463763,0.240645885287937,0.0295152077239043,0,0,1.134431,0,-0.134431,0,0.408807,1
0,-0.789254,0.00885503009860023,0.472332265248782,0,0,1.080678,0,-0.080678,0,-0.730332,1
0,-0.885356,0.671593534312873,0.678442770367227,0,0,1.035024,0,-0.035024,0,-0.855396,1
0,-1.906873,0.904813230017362,0.114788969165259,0,0,1.011737,0,-0.011737,0,-1.884751,1
0,-0.663291,0.57241631161166,0.236063923996315,0,0,0.645101,0,-0.00312,0,-1.028198,1
0,-0.096709,0.155461290328972,0.289080602151233,0,0,0.072724,0,-0.000608,0,-1.329814,1
0,0.071102,0.502367433727028,0.172756294298157,0,0,-0.132032,0,0,0,-0.538524,1
0,-0.083371,0.567732878272974,0.3237061227164,0,0,-0.134431,0,0,0,0.620178,1
0,-0.013831,0.188271775739867,0.801110098991791,0,0,-0.080678,0,0,0,0.171436,1
0,0.036,0.32419646346704,0.299633699216943,0,0,-0.035024,0,0,0,-1.027851,1
-0.00717,0.000235,0.716037342838811,0.775625723147884,0,0.358019,-0.011737,0,0,0,-0.020026,1
0.638099,-0.003494,0.552928708571216,0.552770830568696,0,0.569864,-0.00312,0,0.358019,0,1.119738,1
-0.025049,7.5e-05,0.142281739817257,0.55469172162718,0,0.204148,-0.000608,0,0.927884,0,-0.122702,1
-0.001823,0,0.380363559412667,0.73064728664199,0,0.002399,0,0,1.132032,0,-0.760221,1
0.022534,0,0.396569245211042,0.773624822489763,0,-0.053753,0,0,1.134431,0,-0.419225,1
0.021186,0,0.576741695694105,0.900847104626894,0,-0.045654,0,0,1.080678,0,-0.464069,1
0.01432,0,0.0194015027111201,0.138167156355332,0,-0.023287,0,0,1.035024,0,-0.614946,1
0.000858,0,0.577580061269445,0.794076816385522,0,-0.008617,0,0,1.011737,0,-0.099551,1
-0.000326,0,0.932196092808549,0.189413374222062,0,-0.002512,0,0,1.00312,0,0.129763,1
-0.000294,0,0.106872780238886,0.0289743825154317,0,-0.000608,0,0,1.000608,0,0.484419,1
0,0,0.732149758734352,0.127387192476748,0,0,0,0,1,0,0.592142,1
0,0,0.970522786956106,0.133735686293017,0,0,0,0,1,0,1.526785,1
0,0,0.608885538697176,0.12831095970352,0,0,0,0,1,0,2.710097,1
0,0,0.719665612178919,0.935259793027556,0,0,0,0,1,0,0.719521,1
0,0,0.302752325729782,0.273230055155759,0,0,0,0,1,0,-0.325184,1
0,0.049641,0.459022394078519,0.942679255988563,0,0,0.358019,0,0.641981,0,0.138653,1
0,0.084767,0.0480286131823641,0.638150501471665,0,0,0.927884,0,0.072116,0,0.091355,1
0,-0.953423,0.385352105175205,0.872530820881277,0,0,1.132032,0,-0.132032,0,-0.842223,1
0,-0.900421,0.361716380248139,0.367073238198904,0,0,1.134431,0,-0.134431,0,-0.793721,1
0,-0.205632,0.287584055249314,0.236201904992405,0,0,1.080678,0,-0.080678,0,-0.190281,1
0,-0.09029,0.816712735890955,0.187318238113239,0,0,1.035024,0,-0.035024,0,-0.087234,1
0,0.025859,0.450528094868533,0.54564926492706,0,0,1.011737,0,-0.011737,0,0.025559,1
0,-0.892378,0.806632520363243,0.255116455050383,0,0,0.645101,0,-0.00312,0,-1.383316,1
0,-0.091248,0.790172935024334,0.305823607807962,0,0,0.072724,0,-0.000608,0,-1.254711,1
0,0.081556,0.282957873186578,0.0155486185338325,0,0,-0.132032,0,0,0,-0.617701,1
0,-0.007631,0.0683092386250433,0.587488093829029,0,0,-0.134431,0,0,0,0.056767,1
0,-0.093289,0.0549307282223953,0.962558310905168,0,0,-0.080678,0,0,0,1.156317,1
0,-0.018204,0.637522639339998,0.849847674190795,0,0,-0.035024,0,0,0,0.519748,1
0.694281,-0.022761,0.4242855812171,0.00794029708478894,0,0.358019,-0.011737,0,0,0,1.939227,1
1.073947,-0.00588,0.905531348068602,0.634025539141077,0,0.569864,-0.00312,0,0.358019,0,1.884566,1
-0.004192,1.2e-05,0.417320883626846,0.35929113517307,0,0.204148,-0.000608,0,0.927884,0,-0.020535,1
0.000249,0,0.154058327516862,0.114059615278847,0,0.002399,0,0,1.132032,0,0.103741,1
0.053496,0,0.539999263770361,0.540817926388617,0,-0.053753,0,0,1.134431,0,-0.99523,1
0.074864,0,0.937091367960309,0.416421383244014,0,-0.045654,0,0,1.080678,0,-1.639833,1
0.027156,0,0.660955064915145,0.517098497408891,0,-0.023287,0,0,1.035024,0,-1.166157,1
0.006371,0,0.394657441563815,0.886122876372267,0,-0.008617,0,0,1.011737,0,-0.739315,1
0.00179,0,0.258990542158967,0.149395908274354,0,-0.002512,0,0,1.00312,0,-0.712645,1
0.000586,0,0.847912159970545,0.434676522661601,0,-0.000608,0,0,1.000608,0,-0.964694,1
0,0,0.945056074939906,0.0590388082425261,0,0,0,0,1,0,-0.039843,1
0,0,0.376999837283115,0.381030056945427,0,0,0,0,1,0,0.74214,1
0,0,0.0672801845433559,0.722369468378458,0,0,0,0,1,0,0.78027,1
0,0,0.181581768675897,0.0951192289399846,0,0,0,0,1,0,-0.130319,1
0,0,0.575747615215569,0.66719039744132,0,0,0,0,1,0,0.314326,1
0,0.275788,0.185885031598486,0.296400554372516,0,0,0.358019,0,0.641981,0,0.770315,1
0,0.625979,0.291448355951266,0.598562764039922,0,0,0.927884,0,0.072116,0,0.67463,1
0,0.211866,0.461664106934666,0.151851989802075,0,0,1.132032,0,-0.132032,0,0.187156,1
0,-0.884112,0.346977441011452,0.436377106681521,0,0,1.134431,0,-0.134431,0,-0.779344,1
0,-0.040431,0.318165716539783,0.0126823005250837,0,0,1.080678,0,-0.080678,0,-0.037413,1
0,-1.202687,0.459914579612446,0.229022946792988,0,0,1.035024,0,-0.035024,0,-1.161989,1
0,-0.243155,0.235894920096525,0.263679653547978,0,0,1.011737,0,-0.011737,0,-0.240334,1
0,0.846364,0.0277520375895161,0.511385232060082,0,0,0.645101,0,-0.00312,0,1.311987,1
0,0.107278,0.658453455956023,0.215084888111855,0,0,0.072724,0,-0.000608,0,1.475135,1
0,0.00833,0.158803562723388,0.346109790896044,0,0,-0.132032,0,0,0,-0.063087,1
0,0.038327,0.802662600545296,0.747817091128099,0,0,-0.134431,0,0,0,-0.285109,1
0,0.021982,0.408579771834726,0.413619453185279,0,0,-0.080678,0,0,0,-0.272468,1
0,-0.001102,0.32739187888055,0.0557525615493182,0,0,-0.035024,0,0,0,0.031463,1
0.628245,-0.020596,0.746014728567984,0.390028141360061,0,0.358019,-0.011737,0,0,0,1.75478,1
0.348563,-0.001908,0.74635192034512,0.474483940516422,0,0.569864,-0.00312,0,0.358019,0,0.611659,1
-0.009216,2.7e-05,0.173954964110564,0.825320716477175,0,0.204148,-0.000608,0,0.927884,0,-0.045145,1
-0.000698,0,0.117544801822912,0.303643571137111,0,0.002399,0,0,1.132032,0,-0.291059,1
0.080467,0,0.174037524385108,0.821790139319044,0,-0.053753,0,0,1.134431,0,-1.496989,1
0.047466,0,0.627409163987095,0.565679763291859,0,-0.045654,0,0,1.080678,0,-1.039704,1
0.013112,0,0.841890255550603,0.0543816168663496,0,-0.023287,0,0,1.035024,0,-0.563064,1
0.007794,0,0.510082854851545,0.260014180767495,0,-0.008617,0,0,1.011737,0,-0.904477,1
0.002232,0,0.165763743909395,0.589103551202266,0,-0.002512,0,0,1.00312,0,-0.888225,1
8.4e-05,0,0.71430528242953,0.479733615438452,0,-0.000608,0,0,1.000608,0,-0.137426,1
0,0,0.907037296307911,0.198650616984483,0,0,0,0,1,0,0.060564,1
0,0,0.218537741114588,0.239012662248282,0,0,0,0,1,0,0.240056,1
0,0,0.87096144790796,0.780193479231517,0,0,0,0,1,0,0.887183,1
0,0,0.211835943615888,0.6173099191591,0,0,0,0,1,0,2.756631,1
0,0,0.83666494027777,0.144128799607613,0,0,0,0,1,0,2.123303,1
0,-0.346564,0.859301689176415,0.716132020170876,0,0,0.358019,0,0.641981,0,-0.968004,1
0,0.281604,0.523377472974036,0.401506428648898,0,0,0.927884,0,0.072116,0,0.303491,1
0,-0.678789,0.47736279426484,0.462385367587806,0,0,1.132032,0,-0.132032,0,-0.59962,1
0,-0.896744,0.889883132710091,0.707282006505421,0,0,1.134431,0,-0.134431,0,-0.79048,1
0,1.26059,0.0650762004173646,0.401210546056948,0,0,1.080678,0,-0.080678,0,1.166481,1
0,-1.691445,0.509456125157452,0.0143854005690653,0,0,1.035024,0,-0.035024,0,-1.634208,1
0,-1.013306,0.620797947105788,0.0746404415832269,0,0,1.011737,0,-0.011737,0,-1.001551,1
